X1,Publication,Title,Tagline,Author,Category,City,Date
13,MSNBC,'There is no political advantage with absentee ballots Mr....,"Kristen Welker is joined by Tom Ridge, Former Secretary of Homeland Security, to discuss the upcoming election, safe voting options, and President Trump's resistance to absentee ballots.",,Elections,national,2020-07-10
14,MSNBC,‘Stop:’ California AG on Trump administration’s international...,California Attorney General Xavier Becerra discusses the state’s decision to sue the Trump administration over policy that bans foreign students if classes are online.,,"Immigration, Equality",national,2020-07-10
15,MSNBC,Fmr. Secretary of Defense Panetta: 'The most important crisis...,"Fmr. Secretary of Defense Leon Panetta joins Andrea Mitchell, commending the military's moves to review the names of Army bases honoring Confederates. He also criticizes President Trump's response to the surging coronavirus pandemic, telling Andrea “the",Andrea Mitchell Reports,"Military, National Security, Health, Joe Biden",national,2020-07-10
16,MSNBC,'Separated' author Jacob Soboroff: 'Things are arguably worse...,"MSNBC's Jacob Soboroff, author of ""Separated: Inside an American Tragedy,"" joins Andrea Mitchell to discuss how the pandemic is exacerbating the crisis at detention centers, with the government unwilling to budge on advocates' pleas for releases as the",Andrea Mitchell Reports,"Immigration, Equality , Donald Trump",national,2020-07-10
17,MSNBC,Venezuelan-American voter: 'We want to be a loud voice against...,NBC News Reporter Dasha Burns speaks to Venezuelan-American voters in Florida ahead of the President Trump's visit.,,,national,2020-07-10
18,MSNBC,International student on possible deportation: 'Why now?',"Jonas Bergmann, a Danish citizen and student at Augsburg University in Minneapolis, joins Ayman Mohyeldin after the Trump administration announced plans to remove students who aren't taking in-person classes in the fall. Bergmann says that he can only",,,national,2020-07-10
19,MSNBC,Is Biden channeling Bush II with 'restore decency' mantra?,"Panelists Mark McKinnon, Cornell Belcher, Jim Messina and Susan Del Percio discuss the state of the 2020 campaign.",Morning Joe,"Health, Elections, Economy, Joe Biden, Donald Trump, Best of last night",national,2020-07-10
20,MSNBC,Only 33 percent approve of Trump's handling of virus,"A majority disapproves of the president's handling of both the coronavirus and race relations, according to a new ABC News/Ipsos poll.",Morning Joe,"Health, Economy, Donald Trump, Best of last night",national,2020-07-10
21,MSNBC,An exclusive look at a COVID-19 floor in South Carolina,"As coronavirus cases spike in South Carolina, NBC News has an exclusive look at a COVID-19 floor in Columbia, the state capital.",Morning Joe,"Health, Economy, Donald Trump, Best of last night",national,2020-07-10
22,MSNBC,"Emergency rooms busting at the seams, says Miami doctor","Health authorities in Florida reported 120 new deaths from the new coronavirus on Thursday, the highest one-day jump yet for the state, according to AP reporting. Dr. Nicholas Namias joins Morning Joe to discuss the surge in coronavirus cases in Florida.",Morning Joe,"Health, Economy, Donald Trump, Best of last night",national,2020-07-10
23,MSNBC,"States have been left alone on virus, says doctor","Internal Medicine Physician, Dr. Lipi Roy criticizes a lack of a national strategy on battling the coronavirus, what she would like to see from local government officials and why she says elected officials must be held accountable for how they handle the",Morning Joe,"Health, Economy, Donald Trump, Best of last night",national,2020-07-10
24,MSNBC,Buttigieg: Joe Biden has a plan for an economy 'in shambles',Mayor Pete Buttigieg joins to discuss the Biden economic plan and how he believes it can help an economy flailing due to the coronavirus pandemic.,The 11th Hour with Brian Williams,"National Security, Health, Economy, Joe Biden, Donald Trump",national,2020-07-10
25,MSNBC,Team Trump feels ‘grim’ about re-election as problems pile up,"With the economy worsening, coronavirus cases increasing, and the Supreme Court dealing Trump another loss, Peter Baker reports that all is not well inside the Trump campaign.",The 11th Hour with Brian Williams,"Republicans, Democrats , Health, Economy, Global Health, White House, White House, Supreme Court, Donald Trump",national,2020-07-09
26,MSNBC,Coronavirus follows Trump on tour; Next stop: New Hampshire,"Rachel Maddow points out that everywhere that Donald Trump has held one of his recent rallies there has been a corresponding coronavirus crisis, so his planned trip to New Hampshire could be a threat to the state's marked progress against the virus.",The Rachel Maddow Show,"Health, New Hampshire, Donald Trump, Best of last night",national,2020-07-09
27,MSNBC,How Trump’s Hurricane Maria response foreshadowed his...,"Chris Hayes examines how the President's callous response to the coronovirus crisis was foreshadowed by his callous response to Hurricane Maria. “That was the canary in the coal mine. A wake up call that showed the true nature of this administration, and",All In with Chris Hayes,"Health, White House, Donald Trump, Best of last night, Puerto Rico",national,2020-07-09
28,MSNBC,Sen. Warren explains Biden’s ‘Build Back Better’ economic plan,"Sen. Warren: “The Vice President took the approach of saying, ‘We’re not just going to try to plaster over the cracks and put some props in where it’s falling apart.’ His approach was to say, ‘We’re going to build it back better.’""",All In with Chris Hayes,"Green, Elections, Economy, Economy and Jobs News, Videos & Top Stories, White House, Elizabeth Warren, Joe Biden, Donald Trump, Best of last night",national,2020-07-09
29,MSNBC,Chuck Todd: President Trump is trying to live in two different...,"Chuck Todd, back in the anchor chair for MTP Daily, says President Trump is trying to live in two different realities: “One where he enjoys absolute immunity as president, and another where he has all but defeated the virus.”",MTP Daily,"Supreme Court, Best of last night",national,2020-07-09
30,MSNBC,Trump GOP caught in COVID hypocrisy: TX official tells voters...,"As President Trump continues to lean into the idea that the pandemic is “over,” five top Republican Senators are no longer planning on attending the RNC in Florida. Meanwhile in Texas, government officials are planning on holding scheduled speeches",,"Republicans, Health, Global Health, Texas, Donald Trump, Best of last night",national,2020-07-09
31,MSNBC,Pence falsely claims Arizona hospitalizations on decline,Phoenix Mayor Kate Gallego says her city is in need of more testing and medical personnel to handle the coronavirus crisis there. Reporter Vaughn Hillyard discusses.,Morning Joe,"Health, Economy, Donald Trump, Best of last night",national,2020-07-09
